# Logfile created on 2024-01-04 13:45:06 +0000 by logger.rb/66358
[2024-01-04T13:45:07+00:00] INFO: Started Chef Infra Zero at chefzero://localhost:1 with repository at /opt/gitlab/embedded
  One version per cookbook

[2024-01-04T13:45:08+00:00] INFO: *** Chef Infra Client 15.12.22 ***
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] updated file contents /opt/gitlab/sv/nginx/log/config
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] owner changed to 0
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] group changed to 0
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] mode changed to 644
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] sending create action to ruby_block[verify_chown_persisted_on_nginx] (immediate)
[2024-01-04T13:46:53+00:00] INFO: ruby_block[verify_chown_persisted_on_nginx] called
[2024-01-04T13:46:53+00:00] INFO: link[/var/log/gitlab/nginx/config] created
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] created file /opt/gitlab/sv/nginx/log/run
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] updated file contents /opt/gitlab/sv/nginx/log/run
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] owner changed to 0
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] group changed to 0
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] mode changed to 755
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/env] created directory /opt/gitlab/sv/nginx/env
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/env] owner changed to 0
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/env] group changed to 0
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/env] mode changed to 755
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/control] created directory /opt/gitlab/sv/nginx/control
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/control] owner changed to 0
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/control] group changed to 0
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/control] mode changed to 755
[2024-01-04T13:46:53+00:00] INFO: link[/opt/gitlab/init/nginx] created
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/run] sending run action to ruby_block[restart_service] (delayed)
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2024-01-04T13:46:53+00:00] INFO: link[/opt/gitlab/service/nginx] created
[2024-01-04T13:46:57+00:00] INFO: ruby_block[wait for nginx service socket] called
[2024-01-04T13:46:58+00:00] INFO: ruby_block[reload_log_service] called
[2024-01-04T13:46:58+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2024-01-04T13:46:58+00:00] INFO: ruby_block[restart_log_service] called
[2024-01-04T13:47:00+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start nginx] ran successfully
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate] created directory /opt/gitlab/sv/logrotate
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate] owner changed to 0
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate] group changed to 0
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate] mode changed to 755
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] created file /opt/gitlab/sv/logrotate/run
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] updated file contents /opt/gitlab/sv/logrotate/run
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] owner changed to 0
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] group changed to 0
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] mode changed to 755
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log] created directory /opt/gitlab/sv/logrotate/log
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log] owner changed to 0
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log] group changed to 0
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log] mode changed to 755
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log/main] created directory /opt/gitlab/sv/logrotate/log/main
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log/main] owner changed to 0
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log/main] group changed to 0
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log/main] mode changed to 755
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] created file /opt/gitlab/sv/logrotate/log/config
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] updated file contents /opt/gitlab/sv/logrotate/log/config
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] owner changed to 0
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] group changed to 0
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] mode changed to 644
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] sending create action to ruby_block[verify_chown_persisted_on_logrotate] (immediate)
[2024-01-04T13:47:00+00:00] INFO: ruby_block[verify_chown_persisted_on_logrotate] called
[2024-01-04T13:47:00+00:00] INFO: link[/var/log/gitlab/logrotate/config] created
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] created file /opt/gitlab/sv/logrotate/log/run
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] updated file contents /opt/gitlab/sv/logrotate/log/run
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] owner changed to 0
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] group changed to 0
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] mode changed to 755
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/env] created directory /opt/gitlab/sv/logrotate/env
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/env] owner changed to 0
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/env] group changed to 0
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/env] mode changed to 755
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/control] created directory /opt/gitlab/sv/logrotate/control
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/control] owner changed to 0
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/control] group changed to 0
[2024-01-04T13:47:00+00:00] INFO: directory[/opt/gitlab/sv/logrotate/control] mode changed to 755
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] created file /opt/gitlab/sv/logrotate/control/t
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] updated file contents /opt/gitlab/sv/logrotate/control/t
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] owner changed to 0
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] group changed to 0
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] mode changed to 755
[2024-01-04T13:47:00+00:00] INFO: link[/opt/gitlab/init/logrotate] created
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] sending run action to ruby_block[restart_service] (delayed)
[2024-01-04T13:47:00+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2024-01-04T13:47:00+00:00] INFO: link[/opt/gitlab/service/logrotate] created
[2024-01-04T13:47:02+00:00] INFO: ruby_block[wait for logrotate service socket] called
[2024-01-04T13:47:02+00:00] INFO: ruby_block[reload_log_service] called
[2024-01-04T13:47:02+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2024-01-04T13:47:03+00:00] INFO: ruby_block[restart_log_service] called
[2024-01-04T13:47:05+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start logrotate] ran successfully
[2024-01-04T13:47:05+00:00] INFO: file[/var/opt/gitlab/bootstrapped] created file /var/opt/gitlab/bootstrapped
[2024-01-04T13:47:05+00:00] INFO: file[/var/opt/gitlab/bootstrapped] updated file contents /var/opt/gitlab/bootstrapped
[2024-01-04T13:47:05+00:00] INFO: file[/var/opt/gitlab/bootstrapped] owner changed to 0
[2024-01-04T13:47:05+00:00] INFO: file[/var/opt/gitlab/bootstrapped] group changed to 0
[2024-01-04T13:47:05+00:00] INFO: file[/var/opt/gitlab/bootstrapped] mode changed to 600
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/etc/gitlab-healthcheck-rc] created file /opt/gitlab/etc/gitlab-healthcheck-rc
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/etc/gitlab-healthcheck-rc] updated file contents /opt/gitlab/etc/gitlab-healthcheck-rc
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/etc/gitlab-healthcheck-rc] owner changed to 0
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/etc/gitlab-healthcheck-rc] group changed to 0
[2024-01-04T13:47:05+00:00] INFO: directory[/var/opt/gitlab/gitlab-exporter] created directory /var/opt/gitlab/gitlab-exporter
[2024-01-04T13:47:05+00:00] INFO: directory[/var/opt/gitlab/gitlab-exporter] owner changed to 998
[2024-01-04T13:47:05+00:00] INFO: directory[/var/opt/gitlab/gitlab-exporter] mode changed to 755
[2024-01-04T13:47:05+00:00] INFO: directory[/var/log/gitlab/gitlab-exporter] created directory /var/log/gitlab/gitlab-exporter
[2024-01-04T13:47:05+00:00] INFO: directory[/var/log/gitlab/gitlab-exporter] owner changed to 998
[2024-01-04T13:47:05+00:00] INFO: directory[/var/log/gitlab/gitlab-exporter] mode changed to 700
[2024-01-04T13:47:05+00:00] INFO: template[/var/opt/gitlab/gitlab-exporter/gitlab-exporter.yml] created file /var/opt/gitlab/gitlab-exporter/gitlab-exporter.yml
[2024-01-04T13:47:05+00:00] INFO: template[/var/opt/gitlab/gitlab-exporter/gitlab-exporter.yml] updated file contents /var/opt/gitlab/gitlab-exporter/gitlab-exporter.yml
[2024-01-04T13:47:05+00:00] INFO: template[/var/opt/gitlab/gitlab-exporter/gitlab-exporter.yml] owner changed to 998
[2024-01-04T13:47:05+00:00] INFO: template[/var/opt/gitlab/gitlab-exporter/gitlab-exporter.yml] mode changed to 600
[2024-01-04T13:47:05+00:00] INFO: file[/var/opt/gitlab/gitlab-exporter/RUBY_VERSION] created file /var/opt/gitlab/gitlab-exporter/RUBY_VERSION
[2024-01-04T13:47:05+00:00] INFO: file[/var/opt/gitlab/gitlab-exporter/RUBY_VERSION] updated file contents /var/opt/gitlab/gitlab-exporter/RUBY_VERSION
[2024-01-04T13:47:05+00:00] INFO: version_file[Create version file for GitLab-Exporter] not queuing delayed action restart on runit_service[gitlab-exporter] (delayed), as it's already been queued
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter] created directory /opt/gitlab/sv/gitlab-exporter
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter] owner changed to 0
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter] group changed to 0
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter] mode changed to 755
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/run] created file /opt/gitlab/sv/gitlab-exporter/run
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/run] updated file contents /opt/gitlab/sv/gitlab-exporter/run
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/run] owner changed to 0
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/run] group changed to 0
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/run] mode changed to 755
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log] created directory /opt/gitlab/sv/gitlab-exporter/log
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log] owner changed to 0
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log] group changed to 0
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log] mode changed to 755
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log/main] created directory /opt/gitlab/sv/gitlab-exporter/log/main
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log/main] owner changed to 0
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log/main] group changed to 0
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log/main] mode changed to 755
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] created file /opt/gitlab/sv/gitlab-exporter/log/config
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] updated file contents /opt/gitlab/sv/gitlab-exporter/log/config
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] owner changed to 0
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] group changed to 0
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] mode changed to 644
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] sending create action to ruby_block[verify_chown_persisted_on_gitlab-exporter] (immediate)
[2024-01-04T13:47:05+00:00] INFO: ruby_block[verify_chown_persisted_on_gitlab-exporter] called
[2024-01-04T13:47:05+00:00] INFO: link[/var/log/gitlab/gitlab-exporter/config] created
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/run] created file /opt/gitlab/sv/gitlab-exporter/log/run
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/run] updated file contents /opt/gitlab/sv/gitlab-exporter/log/run
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/run] owner changed to 0
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/run] group changed to 0
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/run] mode changed to 755
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/env] created directory /opt/gitlab/sv/gitlab-exporter/env
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/env] owner changed to 0
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/env] group changed to 0
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/env] mode changed to 755
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/control] created directory /opt/gitlab/sv/gitlab-exporter/control
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/control] owner changed to 0
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/control] group changed to 0
[2024-01-04T13:47:05+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/control] mode changed to 755
[2024-01-04T13:47:05+00:00] INFO: link[/opt/gitlab/init/gitlab-exporter] created
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/run] sending run action to ruby_block[restart_service] (delayed)
[2024-01-04T13:47:05+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2024-01-04T13:47:06+00:00] INFO: link[/opt/gitlab/service/gitlab-exporter] created
[2024-01-04T13:47:09+00:00] INFO: ruby_block[wait for gitlab-exporter service socket] called
[2024-01-04T13:47:10+00:00] INFO: ruby_block[reload_log_service] called
[2024-01-04T13:47:10+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2024-01-04T13:47:12+00:00] INFO: ruby_block[restart_log_service] called
[2024-01-04T13:47:13+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start gitlab-exporter] ran successfully
[2024-01-04T13:47:13+00:00] INFO: directory[/var/opt/gitlab/prometheus] created directory /var/opt/gitlab/prometheus
[2024-01-04T13:47:13+00:00] INFO: directory[/var/opt/gitlab/prometheus] owner changed to 992
[2024-01-04T13:47:13+00:00] INFO: directory[/var/opt/gitlab/prometheus] mode changed to 750
[2024-01-04T13:47:13+00:00] INFO: directory[/var/opt/gitlab/prometheus/rules] created directory /var/opt/gitlab/prometheus/rules
[2024-01-04T13:47:13+00:00] INFO: directory[/var/opt/gitlab/prometheus/rules] owner changed to 992
[2024-01-04T13:47:13+00:00] INFO: directory[/var/opt/gitlab/prometheus/rules] mode changed to 750
[2024-01-04T13:47:13+00:00] INFO: directory[/var/log/gitlab/prometheus] created directory /var/log/gitlab/prometheus
[2024-01-04T13:47:13+00:00] INFO: directory[/var/log/gitlab/prometheus] owner changed to 992
[2024-01-04T13:47:13+00:00] INFO: directory[/var/log/gitlab/prometheus] mode changed to 700
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/etc/prometheus/env] created directory /opt/gitlab/etc/prometheus/env
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/etc/prometheus/env] owner changed to 992
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/etc/prometheus/env] mode changed to 700
[2024-01-04T13:47:13+00:00] INFO: file[/opt/gitlab/etc/prometheus/env/SSL_CERT_DIR] created file /opt/gitlab/etc/prometheus/env/SSL_CERT_DIR
[2024-01-04T13:47:13+00:00] INFO: file[/opt/gitlab/etc/prometheus/env/SSL_CERT_DIR] updated file contents /opt/gitlab/etc/prometheus/env/SSL_CERT_DIR
[2024-01-04T13:47:13+00:00] INFO: file[Prometheus config] created file /var/opt/gitlab/prometheus/prometheus.yml
[2024-01-04T13:47:13+00:00] INFO: file[Prometheus config] updated file contents /var/opt/gitlab/prometheus/prometheus.yml
[2024-01-04T13:47:13+00:00] INFO: file[Prometheus config] owner changed to 992
[2024-01-04T13:47:13+00:00] INFO: file[Prometheus config] mode changed to 644
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus] created directory /opt/gitlab/sv/prometheus
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus] owner changed to 0
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus] group changed to 0
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus] mode changed to 755
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/run] created file /opt/gitlab/sv/prometheus/run
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/run] updated file contents /opt/gitlab/sv/prometheus/run
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/run] owner changed to 0
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/run] group changed to 0
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/run] mode changed to 755
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log] created directory /opt/gitlab/sv/prometheus/log
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log] owner changed to 0
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log] group changed to 0
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log] mode changed to 755
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log/main] created directory /opt/gitlab/sv/prometheus/log/main
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log/main] owner changed to 0
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log/main] group changed to 0
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log/main] mode changed to 755
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] created file /opt/gitlab/sv/prometheus/log/config
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] updated file contents /opt/gitlab/sv/prometheus/log/config
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] owner changed to 0
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] group changed to 0
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] mode changed to 644
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] sending create action to ruby_block[verify_chown_persisted_on_prometheus] (immediate)
[2024-01-04T13:47:13+00:00] INFO: ruby_block[verify_chown_persisted_on_prometheus] called
[2024-01-04T13:47:13+00:00] INFO: link[/var/log/gitlab/prometheus/config] created
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/run] created file /opt/gitlab/sv/prometheus/log/run
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/run] updated file contents /opt/gitlab/sv/prometheus/log/run
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/run] owner changed to 0
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/run] group changed to 0
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/run] mode changed to 755
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/env] created directory /opt/gitlab/sv/prometheus/env
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/env] owner changed to 0
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/env] group changed to 0
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/env] mode changed to 755
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/control] created directory /opt/gitlab/sv/prometheus/control
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/control] owner changed to 0
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/control] group changed to 0
[2024-01-04T13:47:13+00:00] INFO: directory[/opt/gitlab/sv/prometheus/control] mode changed to 755
[2024-01-04T13:47:13+00:00] INFO: link[/opt/gitlab/init/prometheus] created
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/run] sending run action to ruby_block[restart_service] (delayed)
[2024-01-04T13:47:13+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2024-01-04T13:47:14+00:00] INFO: link[/opt/gitlab/service/prometheus] created
[2024-01-04T13:47:16+00:00] INFO: ruby_block[wait for prometheus service socket] called
[2024-01-04T13:47:17+00:00] INFO: ruby_block[reload_log_service] called
[2024-01-04T13:47:17+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2024-01-04T13:47:18+00:00] INFO: ruby_block[restart_log_service] called
[2024-01-04T13:47:20+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start prometheus] ran successfully
[2024-01-04T13:47:20+00:00] INFO: template[/var/opt/gitlab/prometheus/rules/gitlab.rules] created file /var/opt/gitlab/prometheus/rules/gitlab.rules
[2024-01-04T13:47:20+00:00] INFO: template[/var/opt/gitlab/prometheus/rules/gitlab.rules] updated file contents /var/opt/gitlab/prometheus/rules/gitlab.rules
[2024-01-04T13:47:20+00:00] INFO: template[/var/opt/gitlab/prometheus/rules/gitlab.rules] owner changed to 992
[2024-01-04T13:47:20+00:00] INFO: template[/var/opt/gitlab/prometheus/rules/gitlab.rules] mode changed to 644
[2024-01-04T13:47:20+00:00] INFO: template[/var/opt/gitlab/prometheus/rules/gitlab.rules] not queuing delayed action run on execute[reload prometheus] (delayed), as it's already been queued
[2024-01-04T13:47:20+00:00] INFO: template[/var/opt/gitlab/prometheus/rules/node.rules] created file /var/opt/gitlab/prometheus/rules/node.rules
[2024-01-04T13:47:20+00:00] INFO: template[/var/opt/gitlab/prometheus/rules/node.rules] updated file contents /var/opt/gitlab/prometheus/rules/node.rules
[2024-01-04T13:47:20+00:00] INFO: template[/var/opt/gitlab/prometheus/rules/node.rules] owner changed to 992
[2024-01-04T13:47:20+00:00] INFO: template[/var/opt/gitlab/prometheus/rules/node.rules] mode changed to 644
[2024-01-04T13:47:20+00:00] INFO: template[/var/opt/gitlab/prometheus/rules/node.rules] not queuing delayed action run on execute[reload prometheus] (delayed), as it's already been queued
[2024-01-04T13:47:20+00:00] INFO: directory[/var/opt/gitlab/alertmanager] created directory /var/opt/gitlab/alertmanager
[2024-01-04T13:47:20+00:00] INFO: directory[/var/opt/gitlab/alertmanager] owner changed to 992
[2024-01-04T13:47:20+00:00] INFO: directory[/var/opt/gitlab/alertmanager] mode changed to 750
[2024-01-04T13:47:20+00:00] INFO: directory[/var/log/gitlab/alertmanager] created directory /var/log/gitlab/alertmanager
[2024-01-04T13:47:20+00:00] INFO: directory[/var/log/gitlab/alertmanager] owner changed to 992
[2024-01-04T13:47:20+00:00] INFO: directory[/var/log/gitlab/alertmanager] mode changed to 700
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/etc/alertmanager/env] created directory /opt/gitlab/etc/alertmanager/env
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/etc/alertmanager/env] owner changed to 992
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/etc/alertmanager/env] mode changed to 700
[2024-01-04T13:47:20+00:00] INFO: file[/opt/gitlab/etc/alertmanager/env/SSL_CERT_DIR] created file /opt/gitlab/etc/alertmanager/env/SSL_CERT_DIR
[2024-01-04T13:47:20+00:00] INFO: file[/opt/gitlab/etc/alertmanager/env/SSL_CERT_DIR] updated file contents /opt/gitlab/etc/alertmanager/env/SSL_CERT_DIR
[2024-01-04T13:47:20+00:00] INFO: file[Alertmanager config] created file /var/opt/gitlab/alertmanager/alertmanager.yml
